floy_id,species,mussel_id,X4.28.2017,X4.29.2017,X4.30.2017,X8.1.2017,X8.2.2017,X8.3.2017,X11.10.2017,X11.11.2017,X11.12.2017,X4.20.2018,X4.21.2018,X4.22.2018,X8.10.2018,X8.11.2018,X8.12.2018
W431,QUPE,W431-QUPE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W432,QUPE,W432-QUPE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W432W433,AMPL,W432W433-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W433,QUHO,W433-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W438,QUHO,W438-QUHO,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
W440,QUPE,W440-QUPE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W441,QUHO,W441-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W442,QUHO,W442-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W450W451,AMPL,W450W451-AMPL,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
W451,QUHO,W451-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W452,QUPE,W452-QUPE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W452W453,AMPL,W452W453-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W454W455,AMPL,W454W455-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W456,QUPE,W456-QUPE,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
W456W457,AMPL,W456W457-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W458W459W675,AMPL,W458W459W675-AMPL,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
W460,QUPE,W460-QUPE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W461,QUHO,W461-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W462,QUHO,W462-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W462W463,AMPL,W462W463-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W466W467,AMPL,W466W467-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W468W469,AMPL,W468W469-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W470,QUHO,W470-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W470W471,AMPL,W470W471-AMPL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W471,QUHO,W471-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W472W473,AMPL,W472W473-AMPL,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
W474W475,AMPL,W474W475-AMPL,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
W475,QUHO,W475-QUHO,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
W476W477,AMPL,W476W477-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W478W479,AMPL,W478W479-AMPL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W480,QUPE,W480-QUPE,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
W481,QUHO,W481-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W481W681W691,AMPL,W481W681W691-AMPL,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
W484W485,AMPL,W484W485-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W486W487,AMPL,W486W487-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W490,QUHO,W490-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W491,AMPL,W491-AMPL,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
W491,QUHO,W491-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
W492W493,AMPL,W492W493-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W495,AMPL,W495-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W496W497,AMPL,W496W497-AMPL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W498W499,AMPL,W498W499-AMPL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W500W501,AMPL,W500W501-AMPL,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
W502W503,AMPL,W502W503-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W504,AMPL,W504-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W510,AMPL,W510-AMPL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W512W513,AMPL,W512W513-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W516W517,AMPL,W516W517-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W518W519W579W587W619,AMPL,W518W519W579W587W619-AMPL,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
W520,AMPL,W520-AMPL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W522W523,AMPL,W522W523-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W524W525,AMPL,W524W525-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W528W529,AMPL,W528W529-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W530W531,AMPL,W530W531-AMPL,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
W532W533,AMPL,W532W533-AMPL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W534W535,AMPL,W534W535-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W536W537,AMPL,W536W537-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W538W539,AMPL,W538W539-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W540W541,AMPL,W540W541-AMPL,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
W542W543,AMPL,W542W543-AMPL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W544W918,AMPL,W544W918-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W546W547,AMPL,W546W547-AMPL,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
W552W553,AMPL,W552W553-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W554W555,AMPL,W554W555-AMPL,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
W556W557,AMPL,W556W557-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W558W559,AMPL,W558W559-AMPL,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
W560W561,AMPL,W560W561-AMPL,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
W562W576,AMPL,W562W576-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W567W568,AMPL,W567W568-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W569W570,AMPL,W569W570-AMPL,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
W571W573,AMPL,W571W573-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W574W575,AMPL,W574W575-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W580,AMPL,W580-AMPL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W584W585,AMPL,W584W585-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W589W590,AMPL,W589W590-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W591W592,AMPL,W591W592-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W593W594,AMPL,W593W594-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W596,AMPL,W596-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W597W598,AMPL,W597W598-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W599W700,AMPL,W599W700-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W600W601,AMPL,W600W601-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W602,AMPL,W602-AMPL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W603W604,AMPL,W603W604-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W605W606,AMPL,W605W606-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W609W610,AMPL,W609W610-AMPL,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
W611W612,AMPL,W611W612-AMPL,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
W615W616,AMPL,W615W616-AMPL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W621W622,AMPL,W621W622-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W625W626,AMPL,W625W626-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W627W628,AMPL,W627W628-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W629W630,AMPL,W629W630-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W631W632,AMPL,W631W632-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W633W634,AMPL,W633W634-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W635W636,AMPL,W635W636-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W637W638,AMPL,W637W638-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W639W640,AMPL,W639W640-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W641,AMPL,W641-AMPL,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
W643W645,AMPL,W643W645-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W649W551,AMPL,W649W551-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W650W651,AMPL,W650W651-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W652W653,AMPL,W652W653-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W654W655,AMPL,W654W655-AMPL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W656W657W658W659,AMPL,W656W657W658W659-AMPL,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
W660W661,AMPL,W660W661-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W662W665W672,AMPL,W662W665W672-AMPL,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
W682,QUHO,W682-QUHO,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
W695,AMPL,W695-AMPL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W710W624,AMPL,W710W624-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W711W712,AMPL,W711W712-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W713W714,AMPL,W713W714-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W715W716,AMPL,W715W716-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W717W720,AMPL,W717W720-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W718W719,AMPL,W718W719-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W721W935,AMPL,W721W935-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W723W724,AMPL,W723W724-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W729,AMPL,W729-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W731,AMPL,W731-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W732,AMPL,W732-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W733,AMPL,W733-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W743,AMPL,W743-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W744,AMPL,W744-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W745,AMPL,W745-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W747,AMPL,W747-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W748,AMPL,W748-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W758,AMPL,W758-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W759,AMPL,W759-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W760,AMPL,W760-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W761,AMPL,W761-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W762,AMPL,W762-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W763,AMPL,W763-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W764,AMPL,W764-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W784W795,AMPL,W784W795-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W790,AMPL,W790-AMPL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W791W792,AMPL,W791W792-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W793W794,AMPL,W793W794-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W796W797,AMPL,W796W797-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W798W799,AMPL,W798W799-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W810,AMPL,W810-AMPL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W820,AMPL,W820-AMPL,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
W830,AMPL,W830-AMPL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W831,AMPL,W831-AMPL,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
W840,AMPL,W840-AMPL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W841W842,AMPL,W841W842-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W843W844,AMPL,W843W844-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W845W846,AMPL,W845W846-AMPL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W847W848,AMPL,W847W848-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W849W850,AMPL,W849W850-AMPL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W851W852,AMPL,W851W852-AMPL,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
W855W856,AMPL,W855W856-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W861,AMPL,W861-AMPL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W867,AMPL,W867-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W871,AMPL,W871-AMPL,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
W877,AMPL,W877-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W880,AMPL,W880-AMPL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
W881,AMPL,W881-AMPL,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
W882,AMPL,W882-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W883,AMPL,W883-AMPL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W884,AMPL,W884-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W885,AMPL,W885-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W886,AMPL,W886-AMPL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W890,AMPL,W890-AMPL,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
W900W902,AMPL,W900W902-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W903W904,AMPL,W903W904-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W906W907,AMPL,W906W907-AMPL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W908,AMPL,W908-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W910W912,AMPL,W910W912-AMPL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W913W922,AMPL,W913W922-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W914W915,AMPL,W914W915-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W916W917,AMPL,W916W917-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W919W920,AMPL,W919W920-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W923W924,AMPL,W923W924-AMPL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W925W926,AMPL,W925W926-AMPL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W939W940,AMPL,W939W940-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W942W943,AMPL,W942W943-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W946W947,AMPL,W946W947-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W948W949,AMPL,W948W949-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W950W951,AMPL,W950W951-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W952W953,AMPL,W952W953-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W954W955,AMPL,W954W955-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W956W957,AMPL,W956W957-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W958W959,AMPL,W958W959-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W960W961,AMPL,W960W961-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W962W963,AMPL,W962W963-AMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W964W965,AMPL,W964W965-AMPL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W966W967,AMPL,W966W967-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W968W969,AMPL,W968W969-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W970,AMPL,W970-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W971,AMPL,W971-AMPL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W975W976,AMPL,W975W976-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W977W978,AMPL,W977W978-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W979W980,AMPL,W979W980-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W981W489,AMPL,W981W489-AMPL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
W982W983,AMPL,W982W983-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
W984W985,AMPL,W984W985-AMPL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
W990W991,AMPL,W990W991-AMPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
X,AMPL,X-AMPL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Y,AMPL,Y-AMPL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Y000Y001Y045,QUHO,Y000Y001Y045-QUHO,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
Y002,QUHO,Y002-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Y002Y014,QUHO,Y002Y014-QUHO,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
Y003Y013,QUHO,Y003Y013-QUHO,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
Y004,QUHO,Y004-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Y004Y005,AMPL,Y004Y005-AMPL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Y005,QUHO,Y005-QUHO,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Y006,QUHO,Y006-QUHO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Y006Y009,QUPE,Y006Y009-QUPE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Y007,QUHO,Y007-QUHO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y007Y008,AMPL,Y007Y008-AMPL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Y008,QUHO,Y008-QUHO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y009,QUHO,Y009-QUHO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Y010,QUHO,Y010-QUHO,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y011,QUHO,Y011-QUHO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Y011Y010,AMPL,Y011Y010-AMPL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Y012,QUHO,Y012-QUHO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Y015Y016,AMPL,Y015Y016-AMPL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Y016,QUHO,Y016-QUHO,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
Y017,QUHO,Y017-QUHO,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Y017Y018,AMPL,Y017Y018-AMPL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Y018,QUHO,Y018-QUHO,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Y019,QUHO,Y019-QUHO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y019Y029,AMPL,Y019Y029-AMPL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Y020,QUHO,Y020-QUHO,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Y020Y021,AMPL,Y020Y021-AMPL,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
Y021,QUHO,Y021-QUHO,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
Y022,QUHO,Y022-QUHO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Y022Y030,AMPL,Y022Y030-AMPL,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Y023Y024,QUHO,Y023Y024-QUHO,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
Y025,QUHO,Y025-QUHO,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Y026,QUHO,Y026-QUHO,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Y027,QUHO,Y027-QUHO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y028,QUHO,Y028-QUHO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Y029,QUHO,Y029-QUHO,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Y031,QUHO,Y031-QUHO,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Y031Y032,AMPL,Y031Y032-AMPL,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Y033Y025,QUHO,Y033Y025-QUHO,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Y034Y026,QUHO,Y034Y026-QUHO,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Y035,QUHO,Y035-QUHO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Y037,QUHO,Y037-QUHO,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Y038,QUHO,Y038-QUHO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Y039,QUHO,Y039-QUHO,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Y040Y041,AMPL,Y040Y041-AMPL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Y041,QUHO,Y041-QUHO,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Y042,QUHO,Y042-QUHO,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Y042Y012,QUPE,Y042Y012-QUPE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Y043,QUHO,Y043-QUHO,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Y046,QUHO,Y046-QUHO,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Y047,QUHO,Y047-QUHO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y048,QUHO,Y048-QUHO,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Y049,QUHO,Y049-QUHO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y050,QUHO,Y050-QUHO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y051,QUPE,Y051-QUPE,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Y052,QUHO,Y052-QUHO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Y053,QUPE,Y053-QUPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y054,QUPE,Y054-QUPE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Y055,QUHO,Y055-QUHO,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Y056,QUPE,Y056-QUPE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Y057,QUPE,Y057-QUPE,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Y058,QUPE,Y058-QUPE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Y059,QUHO,Y059-QUHO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y060,QUPE,Y060-QUPE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Y061,QUPE,Y061-QUPE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Y062,QUPE,Y062-QUPE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Y064,QUPE,Y064-QUPE,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Y066,QUPE,Y066-QUPE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Y067,QUPE,Y067-QUPE,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Y069,QUPE,Y069-QUPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y070,QUPE,Y070-QUPE,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y071,QUPE,Y071-QUPE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Y072,QUHO,Y072-QUHO,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Y073,QUPE,Y073-QUPE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Y085,QUHO,Y085-QUHO,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Y100Y110,QUHO,Y100Y110-QUHO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Y101Y102,QUHO,Y101Y102-QUHO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Y168Y188,QUHO,Y168Y188-QUHO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Y189Y197,QUHO,Y189Y197-QUHO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Y198Y199,QUHO,Y198Y199-QUHO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Y300,QUHO,Y300-QUHO,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Y302,QUHO,Y302-QUHO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y303,QUHO,Y303-QUHO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Y304,QUHO,Y304-QUHO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Y305,QUHO,Y305-QUHO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Y306,QUHO,Y306-QUHO,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
