floy_id,species,mussel_id,X4.28.2017,X4.29.2017,X4.30.2017,X8.1.2017,X8.2.2017,X8.3.2017,X11.10.2017,X11.11.2017,X11.12.2017,X4.20.2018,X4.21.2018,X4.22.2018,X8.10.2018,X8.11.2018,X8.12.2018
Y675,QUHO,Y675-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y676,QUPE,Y676-QUPE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Y677,QUHO,Y677-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y678,QUHO,Y678-QUHO,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Y679,QUHO,Y679-QUHO,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Y680,QUHO,Y680-QUHO,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Y681,QUHO,Y681-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y683,QUHO,Y683-QUHO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y684,QUHO,Y684-QUHO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Y685,QUHO,Y685-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y686,QUHO,Y686-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Y687,QUHO,Y687-QUHO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Y688,QUHO,Y688-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y689,QUHO,Y689-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y690,QUHO,Y690-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y691,QUHO,Y691-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y692,QUHO,Y692-QUHO,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Y693,QUHO,Y693-QUHO,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Y694,QUHO,Y694-QUHO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Y695,QUHO,Y695-QUHO,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Y696,QUHO,Y696-QUHO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Y697,QUHO,Y697-QUHO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y702,QUHO,Y702-QUHO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Y703,QUPE,Y703-QUPE,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y704,QUPE,Y704-QUPE,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y705,QUPE,Y705-QUPE,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y706,QUPE,Y706-QUPE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Y707,QUHO,Y707-QUHO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y708,QUHO,Y708-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y709,QUHO,Y709-QUHO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y725,QUHO,Y725-QUHO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y726,QUHO,Y726-QUHO,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Y727,QUHO,Y727-QUHO,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Y728,QUHO,Y728-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y736,QUPE,Y736-QUPE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Y737,QUHO,Y737-QUHO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Y738,QUHO,Y738-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y739,QUHO,Y739-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y740,QUHO,Y740-QUHO,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Y741,QUHO,Y741-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y742,QUHO,Y742-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y746,QUHO,Y746-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y750,QUHO,Y750-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y751,QUHO,Y751-QUHO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Y752,QUHO,Y752-QUHO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Y753,QUHO,Y753-QUHO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y754,QUHO,Y754-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y755,QUHO,Y755-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y756,QUPE,Y756-QUPE,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y757,QUHO,Y757-QUHO,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Y765,QUPE,Y765-QUPE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Y767,QUHO,Y767-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Y768,QUHO,Y768-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y769,QUHO,Y769-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y770,QUHO,Y770-QUHO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Y771,QUHO,Y771-QUHO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Y772,QUHO,Y772-QUHO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Y773,QUHO,Y773-QUHO,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Y775,QUPE,Y775-QUPE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Y776,QUHO,Y776-QUHO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Y777,QUHO,Y777-QUHO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Y778,QUHO,Y778-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y779,QUHO,Y779-QUHO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Y781,QUPE,Y781-QUPE,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y782,QUHO,Y782-QUHO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Y783,QUHO,Y783-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y786,QUPE,Y786-QUPE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Y787,QUHO,Y787-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y788,QUHO,Y788-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y789,QUHO,Y789-QUHO,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Y790,QUHO,Y790-QUHO,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Y800,QUPE,Y800-QUPE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Y803,QUHO,Y803-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y804,QUHO,Y804-QUHO,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Y805,QUPE,Y805-QUPE,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y806,QUHO,Y806-QUHO,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Y807,QUHO,Y807-QUHO,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Y808,QUHO,Y808-QUHO,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Y809,QUHO,Y809-QUHO,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
Y810,QUHO,Y810-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y811,QUHO,Y811-QUHO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Y813,QUPE,Y813-QUPE,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y814,QUHO,Y814-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y815,QUHO,Y815-QUHO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y816,QUHO,Y816-QUHO,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1
Y817,QUHO,Y817-QUHO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Y818,QUPE,Y818-QUPE,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Y819,QUHO,Y819-QUHO,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Y820,QUHO,Y820-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y822,QUHO,Y822-QUHO,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Y823,QUHO,Y823-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y824,QUHO,Y824-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y825,QUHO,Y825-QUHO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y826,QUHO,Y826-QUHO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y828,QUHO,Y828-QUHO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Y829,QUHO,Y829-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y830,QUHO,Y830-QUHO,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Y831,QUHO,Y831-QUHO,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Y832,QUHO,Y832-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y833,QUHO,Y833-QUHO,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Y834,QUHO,Y834-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y835,QUHO,Y835-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
Y836,QUHO,Y836-QUHO,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Y837,QUHO,Y837-QUHO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Y838,QUHO,Y838-QUHO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Y839,QUHO,Y839-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y840,QUHO,Y840-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y857,QUPE,Y857-QUPE,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y858,QUHO,Y858-QUHO,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y859,QUHO,Y859-QUHO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Y860,QUHO,Y860-QUHO,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Y861,QUHO,Y861-QUHO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Y862,QUHO,Y862-QUHO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y864,QUPE,Y864-QUPE,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y866,QUPE,Y866-QUPE,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Y868,QUHO,Y868-QUHO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Y869,QUHO,Y869-QUHO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Y870,QUHO,Y870-QUHO,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Y872,QUHO,Y872-QUHO,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Y874,QUPE,Y874-QUPE,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Y879,QUPE,Y879-QUPE,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
Y887,QUPE,Y887-QUPE,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y888,QUHO,Y888-QUHO,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1
Y889,QUHO,Y889-QUHO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Y890,QUHO,Y890-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y891,QUHO,Y891-QUHO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Y893,QUHO,Y893-QUHO,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Y894,QUHO,Y894-QUHO,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Y895,QUPE,Y895-QUPE,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y897,QUHO,Y897-QUHO,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y898,QUHO,Y898-QUHO,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
Y899,QUHO,Y899-QUHO,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Y921,QUPE,Y921-QUPE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Y992,QUPE,Y992-QUPE,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0
Y993,QUPE,Y993-QUPE,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
Y994,QUPE,Y994-QUPE,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
Y995,QUPE,Y995-QUPE,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Y996,QUPE,Y996-QUPE,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Y997,QUPE,Y997-QUPE,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Y998,QUPE,Y998-QUPE,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Y999,QUPE,Y999-QUPE,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
